Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,AdoptionSpeed
4,307,1,1,1,1,1,2,2,1,0,41326,4
60,179,1,2,1,1,1,2,2,1,300,41326,2
1,307,2,2,1,1,1,2,2,1,30,41401,4
12,307,2,5,1,1,1,2,2,1,0,41401,4
4,103,1,1,2,1,1,2,2,1,0,41326,2
2,307,1,1,2,1,1,2,2,1,0,41336,1
5,26,2,1,2,1,1,2,2,1,100,41326,1
2,109,2,1,2,1,1,2,2,1,0,41336,3
4,189,2,1,2,1,1,2,2,1,0,41326,2
2,307,2,1,2,1,1,2,2,1,0,41327,4
2,307,2,1,2,1,1,2,2,1,0,41326,3
3,307,2,1,2,1,1,2,2,1,0,41327,1
4,307,2,1,2,1,1,2,2,1,0,41332,3
4,307,2,1,2,1,1,2,2,1,0,41401,4
5,307,2,1,2,1,1,2,2,1,0,41332,4
2,307,1,2,2,1,1,2,2,1,0,41326,1
6,307,1,2,2,1,1,2,2,1,0,41326,4
16,307,1,2,2,1,1,2,2,1,0,41327,3
2,307,2,2,2,1,1,2,2,1,100,41326,4
2,307,2,2,2,1,1,2,2,1,0,41401,1
4,307,1,3,2,1,1,2,2,1,300,41326,4
1,307,1,5,2,1,1,2,2,1,0,41367,0
2,307,2,5,2,1,1,2,2,1,0,41326,3
2,307,1,7,2,1,1,2,2,1,0,41326,2
8,189,2,1,3,1,1,2,2,1,100,41326,2
9,179,1,1,1,2,1,2,2,1,10,41327,4
24,205,1,2,1,2,1,2,2,1,100,41326,1
108,20,1,1,2,2,1,2,2,1,0,41401,1
12,206,1,1,2,2,1,2,2,1,400,41332,2
2,307,1,1,2,2,1,2,2,1,40,41327,4
5,307,1,1,2,2,1,2,2,1,0,41326,4
2,307,2,1,2,2,1,2,2,1,0,41327,4
2,307,2,1,2,2,1,2,2,1,40,41327,2
54,307,2,1,2,2,1,2,2,1,0,41324,3
60,179,1,2,2,2,1,2,2,1,0,41326,3
6,205,1,2,2,2,1,2,2,1,0,41401,3
10,307,1,2,2,2,1,2,2,1,0,41401,2
1,307,2,2,2,2,1,2,2,1,40,41327,4
1,307,2,2,2,2,1,2,2,1,0,41326,2
1,307,2,2,2,2,1,2,2,1,0,41327,4
1,307,2,2,2,2,1,2,2,1,40,41327,4
2,307,2,2,2,2,1,2,2,1,40,41327,1
2,307,2,2,2,2,1,2,2,1,0,41327,4
2,307,2,2,2,2,1,2,2,1,40,41327,2
2,307,2,2,2,2,1,2,2,1,40,41327,4
3,307,2,3,2,2,1,2,2,1,0,41326,4
21,307,2,4,2,2,1,2,2,1,0,41326,1
2,307,2,5,2,2,1,2,2,1,0,41327,4
1,307,1,1,3,2,1,2,2,1,250,41336,2
3,307,2,2,3,2,1,2,2,1,0,41326,4
13,307,1,1,1,3,1,2,2,1,220,41401,4
120,141,2,5,3,1,1,2,1,2,0,41401,4
12,189,1,1,2,2,1,2,1,2,0,41326,4
12,307,2,2,2,2,1,2,1,2,0,41401,4
5,307,2,1,2,1,1,2,1,1,0,41326,3
24,307,2,1,2,1,1,2,1,1,0,41401,4
5,307,2,2,2,1,1,2,1,1,0,41327,4
9,307,2,2,2,1,1,2,1,1,0,41326,4
32,307,2,2,2,1,1,2,1,1,0,41401,4
36,307,2,2,2,1,1,2,1,1,0,41326,4
12,307,2,1,3,1,1,2,1,1,0,41401,4
24,307,1,2,1,2,1,2,1,1,0,41326,2
2,213,1,1,2,2,1,2,1,1,0,41326,2
24,49,2,1,2,2,1,2,1,1,50,41327,2
36,307,2,2,2,2,1,2,1,1,0,41326,4
4,307,1,3,2,2,1,2,1,1,0,41326,4
4,307,1,3,2,2,1,2,1,1,0,41326,4
4,307,1,3,2,2,1,2,1,1,300,41326,4
10,307,1,3,2,2,1,2,1,1,0,41336,1
48,109,2,3,2,2,1,2,1,1,0,41326,2
2,185,2,7,2,2,1,2,1,1,0,41401,3
24,307,2,2,3,2,1,2,1,1,0,41336,4
12,307,2,5,3,2,1,2,1,1,0,41326,4
120,152,2,1,1,1,1,1,2,2,0,41326,1
36,60,1,2,1,1,1,1,2,2,0,41326,1
72,152,1,2,1,1,1,1,2,2,0,41326,4
12,307,1,2,1,1,1,1,2,2,0,41326,4
3,307,2,2,1,1,1,1,2,2,0,41401,1
24,60,1,5,1,1,1,1,2,2,0,41326,4
36,307,1,1,2,1,1,1,2,2,0,41401,4
2,307,2,1,2,1,1,1,2,2,0,41401,4
4,307,2,1,2,1,1,1,2,2,0,41401,2
3,307,1,2,2,1,1,1,2,2,0,41326,3
4,307,1,2,2,1,1,1,2,2,0,41326,3
6,307,2,2,2,1,1,1,2,2,0,41401,2
2,307,2,3,2,1,1,1,2,2,0,41336,2
144,76,1,1,3,1,1,1,2,2,0,41326,4
96,78,1,1,3,1,1,1,2,2,0,41326,4
12,111,2,1,4,1,1,1,2,2,0,41401,3
36,205,1,5,1,2,1,1,2,2,0,41326,2
2,307,1,1,2,2,1,1,2,2,0,41401,2
3,307,2,1,2,2,1,1,2,2,0,41326,2
5,307,2,1,2,2,1,1,2,2,0,41326,1
3,123,1,2,2,2,1,1,2,2,200,41330,4
6,179,1,2,2,2,1,1,2,2,0,41330,2
60,205,1,2,2,2,1,1,2,2,0,41326,1
60,205,1,2,2,2,1,1,2,2,0,41326,1
3,307,1,2,2,2,1,1,2,2,350,41336,3
4,307,1,2,2,2,1,1,2,2,0,41327,3
8,307,2,2,2,2,1,1,2,2,0,41401,2
12,307,2,4,2,2,1,1,2,2,0,41326,3
18,218,1,5,2,2,1,1,2,2,0,41326,4
15,109,2,5,2,2,1,1,2,2,300,41401,1
23,179,2,5,2,2,1,1,2,2,0,41326,0
84,179,1,2,1,3,1,1,2,2,0,41327,3
60,169,2,2,1,3,1,1,2,2,50,41326,1
36,205,2,7,1,3,1,1,2,2,0,41327,2
17,205,1,1,2,3,1,1,2,2,350,41401,3
96,109,2,2,2,3,1,1,2,2,0,41326,3
60,69,2,5,2,3,1,1,2,2,0,41401,3
36,60,1,1,1,1,1,1,2,1,450,41327,2
10,128,1,1,1,1,1,1,2,1,500,41326,2
120,152,1,1,1,1,1,1,2,1,0,41326,2
12,179,1,1,1,1,1,1,2,1,300,41326,4
48,182,1,1,1,1,1,1,2,1,0,41326,4
15,205,1,1,1,1,1,1,2,1,0,41324,4
16,205,1,1,1,1,1,1,2,1,300,41326,1
56,205,1,1,1,1,1,1,2,1,0,41401,1
2,307,1,1,1,1,1,1,2,1,0,41326,4
2,307,1,1,1,1,1,1,2,1,0,41326,4
2,307,1,1,1,1,1,1,2,1,0,41326,4
2,307,1,1,1,1,1,1,2,1,0,41327,3
2,307,1,1,1,1,1,1,2,1,0,41326,4
2,307,1,1,1,1,1,1,2,1,0,41326,4
3,307,1,1,1,1,1,1,2,1,0,41326,1
3,307,1,1,1,1,1,1,2,1,50,41326,2
3,307,1,1,1,1,1,1,2,1,0,41326,1
4,307,1,1,1,1,1,1,2,1,200,41326,4
5,307,1,1,1,1,1,1,2,1,0,41326,1
6,307,1,1,1,1,1,1,2,1,0,41326,4
12,307,1,1,1,1,1,1,2,1,0,41401,3
84,307,1,1,1,1,1,1,2,1,0,41326,4
60,60,2,1,1,1,1,1,2,1,100,41327,1
120,60,2,1,1,1,1,1,2,1,0,41326,2
8,72,2,1,1,1,1,1,2,1,0,41330,4
5,152,2,1,1,1,1,1,2,1,200,41401,1
36,152,2,1,1,1,1,1,2,1,0,41326,0
1,189,2,1,1,1,1,1,2,1,50,41330,1
15,195,2,1,1,1,1,1,2,1,0,41330,2
5,218,2,1,1,1,1,1,2,1,0,41326,3
84,240,2,1,1,1,1,1,2,1,0,41326,2
2,307,2,1,1,1,1,1,2,1,0,41326,1
2,307,2,1,1,1,1,1,2,1,0,41326,4
2,307,2,1,1,1,1,1,2,1,0,41326,1
2,307,2,1,1,1,1,1,2,1,0,41401,2
3,307,2,1,1,1,1,1,2,1,100,41401,4
3,307,2,1,1,1,1,1,2,1,0,41326,3
3,307,2,1,1,1,1,1,2,1,0,41326,4
3,307,2,1,1,1,1,1,2,1,0,41401,4
3,307,2,1,1,1,1,1,2,1,0,41326,3
6,307,2,1,1,1,1,1,2,1,0,41326,4
6,307,2,1,1,1,1,1,2,1,0,41326,4
15,307,2,1,1,1,1,1,2,1,0,41326,4
132,307,2,1,1,1,1,1,2,1,0,41326,2
84,60,1,2,1,1,1,1,2,1,0,41401,2
15,72,1,2,1,1,1,1,2,1,0,41326,0
8,109,1,2,1,1,1,1,2,1,600,41326,2
48,128,1,2,1,1,1,1,2,1,0,41326,3
3,152,1,2,1,1,1,1,2,1,0,41401,1
60,152,1,2,1,1,1,1,2,1,0,41401,2
84,152,1,2,1,1,1,1,2,1,0,41326,3
9,195,1,2,1,1,1,1,2,1,50,41401,4
12,195,1,2,1,1,1,1,2,1,0,41401,4
17,205,1,2,1,1,1,1,2,1,0,41326,0
122,205,1,2,1,1,1,1,2,1,0,41326,4
2,307,1,2,1,1,1,1,2,1,0,41330,3
2,307,1,2,1,1,1,1,2,1,0,41326,1
2,307,1,2,1,1,1,1,2,1,0,41326,4
2,307,1,2,1,1,1,1,2,1,0,41326,4
3,307,1,2,1,1,1,1,2,1,0,41326,1
5,307,1,2,1,1,1,1,2,1,0,41326,2
6,307,1,2,1,1,1,1,2,1,0,41326,4
6,307,1,2,1,1,1,1,2,1,0,41327,4
6,307,1,2,1,1,1,1,2,1,0,41326,4
6,307,1,2,1,1,1,1,2,1,0,41326,4
6,307,1,2,1,1,1,1,2,1,0,41326,4
6,307,1,2,1,1,1,1,2,1,0,41326,4
48,307,1,2,1,1,1,1,2,1,0,41401,4
6,60,2,2,1,1,1,1,2,1,500,41401,3
6,60,2,2,1,1,1,1,2,1,0,41327,2
4,128,2,2,1,1,1,1,2,1,300,41326,1
8,128,2,2,1,1,1,1,2,1,0,41401,3
10,128,2,2,1,1,1,1,2,1,50,41336,4
14,128,2,2,1,1,1,1,2,1,50,41326,1
18,128,2,2,1,1,1,1,2,1,0,41401,2
48,128,2,2,1,1,1,1,2,1,0,41326,4
132,128,2,2,1,1,1,1,2,1,0,41326,4
6,129,2,2,1,1,1,1,2,1,500,41401,1
2,141,2,2,1,1,1,1,2,1,0,41326,2
3,152,2,2,1,1,1,1,2,1,220,41326,1
12,152,2,2,1,1,1,1,2,1,250,41326,3
24,152,2,2,1,1,1,1,2,1,0,41336,1
60,205,2,2,1,1,1,1,2,1,300,41326,2
84,205,2,2,1,1,1,1,2,1,0,41326,1
2,307,2,2,1,1,1,1,2,1,0,41326,4
2,307,2,2,1,1,1,1,2,1,0,41326,2
2,307,2,2,1,1,1,1,2,1,0,41326,2
2,307,2,2,1,1,1,1,2,1,0,41401,2
2,307,2,2,1,1,1,1,2,1,0,41401,2
2,307,2,2,1,1,1,1,2,1,0,41401,3
3,307,2,2,1,1,1,1,2,1,0,41327,2
3,307,2,2,1,1,1,1,2,1,0,41326,1
3,307,2,2,1,1,1,1,2,1,0,41326,3
6,307,2,2,1,1,1,1,2,1,0,41326,4
6,307,2,2,1,1,1,1,2,1,0,41326,4
6,307,2,2,1,1,1,1,2,1,0,41326,4
6,307,2,2,1,1,1,1,2,1,0,41326,4
12,307,2,2,1,1,1,1,2,1,0,41326,4
18,307,2,2,1,1,1,1,2,1,0,41326,4
22,307,2,2,1,1,1,1,2,1,80,41326,4
5,307,1,3,1,1,1,1,2,1,0,41326,2
3,307,2,3,1,1,1,1,2,1,0,41326,1
6,307,2,3,1,1,1,1,2,1,0,41401,1
12,60,1,5,1,1,1,1,2,1,50,41326,3
18,60,1,5,1,1,1,1,2,1,200,41326,3
3,307,1,5,1,1,1,1,2,1,270,41326,1
12,182,2,5,1,1,1,1,2,1,350,41326,1
2,307,2,5,1,1,1,1,2,1,50,41326,2
3,307,2,5,1,1,1,1,2,1,0,41326,3
5,195,1,6,1,1,1,1,2,1,0,41401,2
2,307,1,6,1,1,1,1,2,1,0,41330,3
15,179,1,7,1,1,1,1,2,1,0,41326,2
48,179,1,7,1,1,1,1,2,1,0,41401,1
36,195,1,7,1,1,1,1,2,1,0,41401,1
48,205,1,7,1,1,1,1,2,1,0,41326,4
2,307,1,7,1,1,1,1,2,1,0,41326,4
17,49,2,7,1,1,1,1,2,1,0,41326,3
24,179,2,7,1,1,1,1,2,1,200,41324,0
4,195,2,7,1,1,1,1,2,1,400,41326,0
36,19,1,1,2,1,1,1,2,1,0,41401,1
4,20,1,1,2,1,1,1,2,1,600,41326,3
5,20,1,1,2,1,1,1,2,1,0,41327,1
12,20,1,1,2,1,1,1,2,1,0,41336,2
21,20,1,1,2,1,1,1,2,1,300,41401,3
24,20,1,1,2,1,1,1,2,1,300,41326,3
36,20,1,1,2,1,1,1,2,1,550,41401,4
3,26,1,1,2,1,1,1,2,1,0,41326,1
2,32,1,1,2,1,1,1,2,1,100,41401,2
4,76,1,1,2,1,1,1,2,1,0,41326,2
37,76,1,1,2,1,1,1,2,1,200,41326,1
5,78,1,1,2,1,1,1,2,1,0,41326,1
4,103,1,1,2,1,1,1,2,1,200,41326,3
6,103,1,1,2,1,1,1,2,1,0,41326,2
22,119,1,1,2,1,1,1,2,1,0,41326,2
19,128,1,1,2,1,1,1,2,1,500,41326,4
2,141,1,1,2,1,1,1,2,1,0,41326,3
2,141,1,1,2,1,1,1,2,1,0,41326,2
3,141,1,1,2,1,1,1,2,1,270,41326,2
17,189,1,1,2,1,1,1,2,1,0,41326,2
2,200,1,1,2,1,1,1,2,1,0,41326,3
12,205,1,1,2,1,1,1,2,1,0,41330,1
62,205,1,1,2,1,1,1,2,1,0,41326,2
2,218,1,1,2,1,1,1,2,1,0,41326,3
1,307,1,1,2,1,1,1,2,1,100,41330,1
1,307,1,1,2,1,1,1,2,1,0,41326,3
1,307,1,1,2,1,1,1,2,1,100,41326,2
1,307,1,1,2,1,1,1,2,1,0,41326,1
1,307,1,1,2,1,1,1,2,1,0,41326,2
1,307,1,1,2,1,1,1,2,1,0,41326,4
1,307,1,1,2,1,1,1,2,1,0,41326,3
1,307,1,1,2,1,1,1,2,1,0,41326,3
1,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,4
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,50,41327,2
2,307,1,1,2,1,1,1,2,1,0,41326,4
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41401,1
2,307,1,1,2,1,1,1,2,1,0,41326,4
2,307,1,1,2,1,1,1,2,1,200,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,100,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,1
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,1
2,307,1,1,2,1,1,1,2,1,0,41401,2
2,307,1,1,2,1,1,1,2,1,50,41326,3
2,307,1,1,2,1,1,1,2,1,0,41326,1
2,307,1,1,2,1,1,1,2,1,0,41401,1
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41401,2
2,307,1,1,2,1,1,1,2,1,0,41326,3
2,307,1,1,2,1,1,1,2,1,0,41330,1
2,307,1,1,2,1,1,1,2,1,0,41326,4
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,2
2,307,1,1,2,1,1,1,2,1,0,41326,2
3,307,1,1,2,1,1,1,2,1,0,41326,3
3,307,1,1,2,1,1,1,2,1,0,41326,4
3,307,1,1,2,1,1,1,2,1,0,41326,4
3,307,1,1,2,1,1,1,2,1,0,41326,3
3,307,1,1,2,1,1,1,2,1,50,41326,2
3,307,1,1,2,1,1,1,2,1,0,41401,1
3,307,1,1,2,1,1,1,2,1,0,41326,4
3,307,1,1,2,1,1,1,2,1,0,41326,3
3,307,1,1,2,1,1,1,2,1,0,41326,2
3,307,1,1,2,1,1,1,2,1,0,41326,2
3,307,1,1,2,1,1,1,2,1,0,41401,2
3,307,1,1,2,1,1,1,2,1,0,41326,4
3,307,1,1,2,1,1,1,2,1,0,41326,1
3,307,1,1,2,1,1,1,2,1,0,41401,2
3,307,1,1,2,1,1,1,2,1,0,41326,2
3,307,1,1,2,1,1,1,2,1,0,41324,4
3,307,1,1,2,1,1,1,2,1,0,41401,2
3,307,1,1,2,1,1,1,2,1,0,41326,4
3,307,1,1,2,1,1,1,2,1,0,41326,2
3,307,1,1,2,1,1,1,2,1,0,41332,4
3,307,1,1,2,1,1,1,2,1,0,41326,2
4,307,1,1,2,1,1,1,2,1,0,41326,1
4,307,1,1,2,1,1,1,2,1,0,41336,2
4,307,1,1,2,1,1,1,2,1,50,41326,3
4,307,1,1,2,1,1,1,2,1,0,41332,4
4,307,1,1,2,1,1,1,2,1,0,41326,4
4,307,1,1,2,1,1,1,2,1,70,41401,4
4,307,1,1,2,1,1,1,2,1,150,41326,4
4,307,1,1,2,1,1,1,2,1,0,41326,4
4,307,1,1,2,1,1,1,2,1,0,41326,4
4,307,1,1,2,1,1,1,2,1,0,41326,2
4,307,1,1,2,1,1,1,2,1,0,41326,4
5,307,1,1,2,1,1,1,2,1,0,41326,1
5,307,1,1,2,1,1,1,2,1,50,41326,3
5,307,1,1,2,1,1,1,2,1,0,41330,3
5,307,1,1,2,1,1,1,2,1,0,41326,4
5,307,1,1,2,1,1,1,2,1,0,41326,2
5,307,1,1,2,1,1,1,2,1,0,41327,2
5,307,1,1,2,1,1,1,2,1,0,41326,4
6,307,1,1,2,1,1,1,2,1,0,41326,1
6,307,1,1,2,1,1,1,2,1,0,41327,3
6,307,1,1,2,1,1,1,2,1,0,41326,4
7,307,1,1,2,1,1,1,2,1,0,41326,4
8,307,1,1,2,1,1,1,2,1,0,41401,2
11,307,1,1,2,1,1,1,2,1,0,41330,4
12,307,1,1,2,1,1,1,2,1,0,41326,4
12,307,1,1,2,1,1,1,2,1,0,41326,4
12,307,1,1,2,1,1,1,2,1,0,41326,4
12,307,1,1,2,1,1,1,2,1,250,41326,4
14,307,1,1,2,1,1,1,2,1,0,41326,4
18,307,1,1,2,1,1,1,2,1,100,41326,2
19,307,1,1,2,1,1,1,2,1,0,41326,4
20,307,1,1,2,1,1,1,2,1,0,41332,4
24,307,1,1,2,1,1,1,2,1,0,41401,4
24,307,1,1,2,1,1,1,2,1,1,41327,2
24,307,1,1,2,1,1,1,2,1,0,41326,3
30,307,1,1,2,1,1,1,2,1,0,41345,2
32,307,1,1,2,1,1,1,2,1,0,41326,4
36,307,1,1,2,1,1,1,2,1,0,41326,4
39,307,1,1,2,1,1,1,2,1,0,41326,2
47,307,1,1,2,1,1,1,2,1,0,41336,4
2,20,2,1,2,1,1,1,2,1,0,41326,3
22,20,2,1,2,1,1,1,2,1,0,41326,2
24,20,2,1,2,1,1,1,2,1,100,41326,0
2,31,2,1,2,1,1,1,2,1,0,41326,2
7,75,2,1,2,1,1,1,2,1,0,41326,4
2,78,2,1,2,1,1,1,2,1,0,41326,3
2,78,2,1,2,1,1,1,2,1,0,41326,3
2,78,2,1,2,1,1,1,2,1,0,41326,3
2,78,2,1,2,1,1,1,2,1,0,41326,3
4,78,2,1,2,1,1,1,2,1,0,41326,3
24,103,2,1,2,1,1,1,2,1,0,41330,4
1,128,2,1,2,1,1,1,2,1,0,41401,3
3,128,2,1,2,1,1,1,2,1,0,41326,3
1,141,2,1,2,1,1,1,2,1,50,41326,1
3,141,2,1,2,1,1,1,2,1,0,41326,3
4,141,2,1,2,1,1,1,2,1,5,41326,1
5,141,2,1,2,1,1,1,2,1,0,41401,2
12,152,2,1,2,1,1,1,2,1,250,41401,1
6,173,2,1,2,1,1,1,2,1,0,41326,1
12,173,2,1,2,1,1,1,2,1,0,41326,1
9,182,2,1,2,1,1,1,2,1,500,41326,2
1,189,2,1,2,1,1,1,2,1,0,41401,0
24,189,2,1,2,1,1,1,2,1,0,41401,2
2,200,2,1,2,1,1,1,2,1,0,41326,2
2,218,2,1,2,1,1,1,2,1,0,41401,3
36,218,2,1,2,1,1,1,2,1,0,41326,4
108,227,2,1,2,1,1,1,2,1,0,41326,4
1,307,2,1,2,1,1,1,2,1,0,41326,2
1,307,2,1,2,1,1,1,2,1,0,41326,2
1,307,2,1,2,1,1,1,2,1,0,41326,2
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,1,41326,2
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41326,2
1,307,2,1,2,1,1,1,2,1,0,41401,0
1,307,2,1,2,1,1,1,2,1,0,41326,2
1,307,2,1,2,1,1,1,2,1,0,41326,3
1,307,2,1,2,1,1,1,2,1,0,41401,2
2,307,2,1,2,1,1,1,2,1,80,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,3
2,307,2,1,2,1,1,1,2,1,0,41336,4
2,307,2,1,2,1,1,1,2,1,0,41330,3
2,307,2,1,2,1,1,1,2,1,0,41401,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,1
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41401,1
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,1
2,307,2,1,2,1,1,1,2,1,0,41326,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,3
2,307,2,1,2,1,1,1,2,1,0,41401,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41327,3
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41401,2
2,307,2,1,2,1,1,1,2,1,0,41401,2
2,307,2,1,2,1,1,1,2,1,0,41401,3
2,307,2,1,2,1,1,1,2,1,0,41401,2
2,307,2,1,2,1,1,1,2,1,0,41401,3
2,307,2,1,2,1,1,1,2,1,0,41401,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,3
2,307,2,1,2,1,1,1,2,1,0,41401,2
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41401,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,150,41326,4
2,307,2,1,2,1,1,1,2,1,50,41326,3
2,307,2,1,2,1,1,1,2,1,0,41326,2
2,307,2,1,2,1,1,1,2,1,0,41326,4
2,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,1
3,307,2,1,2,1,1,1,2,1,200,41326,3
3,307,2,1,2,1,1,1,2,1,0,41401,3
3,307,2,1,2,1,1,1,2,1,0,41330,3
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,200,41401,2
3,307,2,1,2,1,1,1,2,1,0,41401,3
3,307,2,1,2,1,1,1,2,1,0,41326,3
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,50,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41401,3
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,3
3,307,2,1,2,1,1,1,2,1,0,41326,3
3,307,2,1,2,1,1,1,2,1,50,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,3
3,307,2,1,2,1,1,1,2,1,100,41327,4
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41401,2
3,307,2,1,2,1,1,1,2,1,0,41330,3
3,307,2,1,2,1,1,1,2,1,0,41326,2
3,307,2,1,2,1,1,1,2,1,0,41326,4
3,307,2,1,2,1,1,1,2,1,0,41401,2
4,307,2,1,2,1,1,1,2,1,150,41401,2
4,307,2,1,2,1,1,1,2,1,0,41326,3
4,307,2,1,2,1,1,1,2,1,0,41326,4
4,307,2,1,2,1,1,1,2,1,0,41332,4
4,307,2,1,2,1,1,1,2,1,0,41327,4
4,307,2,1,2,1,1,1,2,1,0,41326,1
4,307,2,1,2,1,1,1,2,1,0,41401,3
4,307,2,1,2,1,1,1,2,1,35,41401,3
4,307,2,1,2,1,1,1,2,1,0,41326,4
4,307,2,1,2,1,1,1,2,1,0,41326,2
4,307,2,1,2,1,1,1,2,1,0,41326,1
4,307,2,1,2,1,1,1,2,1,100,41326,4
4,307,2,1,2,1,1,1,2,1,0,41330,3
4,307,2,1,2,1,1,1,2,1,0,41326,4
4,307,2,1,2,1,1,1,2,1,0,41401,3
4,307,2,1,2,1,1,1,2,1,0,41326,4
4,307,2,1,2,1,1,1,2,1,100,41326,4
4,307,2,1,2,1,1,1,2,1,100,41326,4
5,307,2,1,2,1,1,1,2,1,0,41401,2
5,307,2,1,2,1,1,1,2,1,0,41401,4
5,307,2,1,2,1,1,1,2,1,0,41401,2
5,307,2,1,2,1,1,1,2,1,0,41326,2
